season,date,regular,playoffs,away,home,score_away,score_home,q1_away,q2_away,q3_away,q4_away,ot_away,q1_home,q2_home,q3_home,q4_home,ot_home,whos_favored,spread,total,moneyline_away,moneyline_home,h2_spread,h2_total,id_spread,id_total,match_key,home_game_id,home_team,home_Opponent,home_Location,home_fg,home_fga,home_fg_pct,home_fg3,home_fg3a,home_fg3_pct,home_ft,home_fta,home_ft_pct,home_orb,home_drb,home_trb,home_ast,home_stl,home_blk,home_tov,home_pf,home_pts,home_ts_pct,home_efg_pct,home_fg3a_per_fga_pct,home_fta_per_fga_pct,home_orb_pct,home_drb_pct,home_trb_pct,home_ast_pct,home_stl_pct,home_blk_pct,home_tov_pct,home_off_rtg,home_def_rtg,home_opp_fg,home_opp_fga,home_opp_fg_pct,home_opp_fg3,home_opp_fg3a,home_opp_fg3_pct,home_opp_ft,home_opp_fta,home_opp_ft_pct,home_opp_orb,home_opp_drb,home_opp_trb,home_opp_ast,home_opp_stl,home_opp_blk,home_opp_tov,home_opp_pf,home_opp_pts,home_opp_ts_pct,home_opp_efg_pct,home_opp_fg3a_per_fga_pct,home_opp_fta_per_fga_pct,home_opp_orb_pct,home_opp_drb_pct,home_opp_trb_pct,home_opp_ast_pct,home_opp_stl_pct,home_opp_blk_pct,home_opp_tov_pct,home_opp_off_rtg,home_opp_def_rtg,home_Win,home_match_key,away_game_id,away_team,away_Opponent,away_Location,away_fg,away_fga,away_fg_pct,away_fg3,away_fg3a,away_fg3_pct,away_ft,away_fta,away_ft_pct,away_orb,away_drb,away_trb,away_ast,away_stl,away_blk,away_tov,away_pf,away_pts,away_ts_pct,away_efg_pct,away_fg3a_per_fga_pct,away_fta_per_fga_pct,away_orb_pct,away_drb_pct,away_trb_pct,away_ast_pct,away_stl_pct,away_blk_pct,away_tov_pct,away_off_rtg,away_def_rtg,away_opp_fg,away_opp_fga,away_opp_fg_pct,away_opp_fg3,away_opp_fg3a,away_opp_fg3_pct,away_opp_ft,away_opp_fta,away_opp_ft_pct,away_opp_orb,away_opp_drb,away_opp_trb,away_opp_ast,away_opp_stl,away_opp_blk,away_opp_tov,away_opp_pf,away_opp_pts,away_opp_ts_pct,away_opp_efg_pct,away_opp_fg3a_per_fga_pct,away_opp_fta_per_fga_pct,away_opp_orb_pct,away_opp_drb_pct,away_opp_trb_pct,away_opp_ast_pct,away_opp_stl_pct,away_opp_blk_pct,away_opp_tov_pct,away_opp_off_rtg,away_opp_def_rtg,away_Win,away_match_key
2024,2023-11-01,True,False,IND,BOS,104,155,27,27,17,33,0,44,31,34,46,0,home,12.5,233.5,,,,,1.0,1,BOS_IND_155_104,2e8ea5c5-4239-4ae1-a842-416ea028673a,BOS,IND,Home,54,95,0.568,20,35,0.571,27,28,0.964,11,46,57,27,5,2,13,19,155,0.722,0.674,0.368,0.295,32.4,85.2,64.8,50.0,4.7,3.1,10.8,146.9,98.5,46,101,0.455,5,37,0.135,7,12,0.583,8,23,31,26,6,6,9,20,104,0.489,0.48,0.366,0.119,14.8,67.6,35.2,56.5,5.7,10.0,7.8,98.5,146.9,1,BOS_IND_155_104,2e8ea5c5-4239-4ae1-a842-416ea028673a,IND,BOS,Away,46,101,0.455,5,37,0.135,7,12,0.583,8,23,31,26,6,6,9,20,104,0.489,0.48,0.366,0.119,14.8,67.6,35.2,56.5,5.7,10.0,7.8,98.5,146.9,54,95,0.568,20,35,0.571,27,28,0.964,11,46,57,27,5,2,13,19,155,0.722,0.674,0.368,0.295,32.4,85.2,64.8,50.0,4.7,3.1,10.8,146.9,98.5,0,BOS_IND_155_104
2024,2023-11-02,True,False,DET,NOP,116,125,29,20,34,33,0,35,37,22,31,0,home,4.5,215.5,,,,,1.0,1,NOP_DET_125_116,76153afd-2733-4694-a967-fa5b519b5c38,NOP,DET,Home,39,80,0.488,14,32,0.438,33,35,0.943,7,29,36,27,5,7,12,18,125,0.655,0.575,0.4,0.438,19.4,60.4,42.9,69.2,5.1,12.5,11.2,127.9,118.7,41,94,0.436,13,38,0.342,21,26,0.808,19,29,48,30,4,5,16,31,116,0.55,0.505,0.404,0.277,39.6,80.6,57.1,73.2,4.1,10.4,13.2,118.7,127.9,1,NOP_DET_125_116,76153afd-2733-4694-a967-fa5b519b5c38,DET,NOP,Away,41,94,0.436,13,38,0.342,21,26,0.808,19,29,48,30,4,5,16,31,116,0.55,0.505,0.404,0.277,39.6,80.6,57.1,73.2,4.1,10.4,13.2,118.7,127.9,39,80,0.488,14,32,0.438,33,35,0.943,7,29,36,27,5,7,12,18,125,0.655,0.575,0.4,0.438,19.4,60.4,42.9,69.2,5.1,12.5,11.2,127.9,118.7,0,NOP_DET_125_116
2024,2023-11-02,True,False,TOR,PHI,99,114,26,23,28,22,0,30,28,32,24,0,home,7.5,214.5,,,,,1.0,0,PHI_TOR_114_99,676422c8-80df-415a-85d1-259c90f00299,PHI,TOR,Home,42,92,0.457,9,25,0.36,21,25,0.84,15,31,46,21,12,3,14,19,114,0.553,0.505,0.272,0.272,31.9,77.5,52.9,50.0,12.3,5.9,12.0,117.1,101.7,38,79,0.481,10,28,0.357,13,19,0.684,9,32,41,30,4,3,19,20,99,0.567,0.544,0.354,0.241,22.5,68.1,47.1,78.9,4.1,4.5,17.9,101.7,117.1,1,PHI_TOR_114_99,676422c8-80df-415a-85d1-259c90f00299,TOR,PHI,Away,38,79,0.481,10,28,0.357,13,19,0.684,9,32,41,30,4,3,19,20,99,0.567,0.544,0.354,0.241,22.5,68.1,47.1,78.9,4.1,4.5,17.9,101.7,117.1,42,92,0.457,9,25,0.36,21,25,0.84,15,31,46,21,12,3,14,19,114,0.553,0.505,0.272,0.272,31.9,77.5,52.9,50.0,12.3,5.9,12.0,117.1,101.7,0,PHI_TOR_114_99
2024,2023-11-02,True,False,SAS,PHO,132,121,39,36,28,29,0,20,35,34,32,0,home,10.5,229.5,,,,,0.0,1,PHO_SAS_121_132,70045d3a-ab84-4e80-9c9a-daebd3abe7e1,PHO,SAS,Home,43,80,0.538,16,32,0.5,19,26,0.731,5,29,34,26,5,4,14,15,121,0.662,0.638,0.4,0.325,13.5,76.3,45.3,60.5,5.0,6.6,13.3,122.0,133.1,51,98,0.52,18,37,0.486,12,13,0.923,9,32,41,37,7,5,8,21,132,0.636,0.612,0.378,0.133,23.7,86.5,54.7,72.5,7.1,10.4,7.2,133.1,122.0,0,PHO_SAS_121_132,70045d3a-ab84-4e80-9c9a-daebd3abe7e1,SAS,PHO,Away,51,98,0.52,18,37,0.486,12,13,0.923,9,32,41,37,7,5,8,21,132,0.636,0.612,0.378,0.133,23.7,86.5,54.7,72.5,7.1,10.4,7.2,133.1,122.0,43,80,0.538,16,32,0.5,19,26,0.731,5,29,34,26,5,4,14,15,121,0.662,0.638,0.4,0.325,13.5,76.3,45.3,60.5,5.0,6.6,13.3,122.0,133.1,1,PHO_SAS_121_132
2024,2023-11-02,True,False,ORL,UTA,115,113,30,36,24,25,0,34,24,28,27,0,away,1.5,223.5,,,,,1.0,1,UTA_ORL_113_115,aa6a18d7-594e-4a98-9711-20e12b96fd04,UTA,ORL,Home,41,89,0.461,12,33,0.364,19,26,0.731,13,35,48,27,9,7,20,27,113,0.563,0.528,0.371,0.292,28.3,77.8,52.7,65.9,8.6,12.5,16.6,107.4,109.3,39,85,0.459,10,29,0.345,27,36,0.75,10,33,43,27,17,9,17,25,115,0.57,0.518,0.341,0.424,22.2,71.7,47.3,69.2,16.2,16.1,14.4,109.3,107.4,0,UTA_ORL_113_115,aa6a18d7-594e-4a98-9711-20e12b96fd04,ORL,UTA,Away,39,85,0.459,10,29,0.345,27,36,0.75,10,33,43,27,17,9,17,25,115,0.57,0.518,0.341,0.424,22.2,71.7,47.3,69.2,16.2,16.1,14.4,109.3,107.4,41,89,0.461,12,33,0.364,19,26,0.731,13,35,48,27,9,7,20,27,113,0.563,0.528,0.371,0.292,28.3,77.8,52.7,65.9,8.6,12.5,16.6,107.4,109.3,1,UTA_ORL_113_115
2024,2023-11-03,True,False,WAS,MIA,114,121,34,20,27,33,0,34,26,41,20,0,home,8.5,224.5,,,,,0.0,1,MIA_WAS_121_114,a31785a4-9307-4390-bfdc-8f7f418039d0,MIA,WAS,Home,48,80,0.6,13,27,0.481,12,14,0.857,7,30,37,35,9,1,21,18,121,0.702,0.681,0.338,0.175,21.2,88.2,55.2,72.9,8.9,1.9,19.6,119.4,112.5,46,81,0.568,13,28,0.464,9,17,0.529,4,26,30,33,7,4,20,18,114,0.644,0.648,0.346,0.21,11.8,78.8,44.8,71.7,6.9,7.5,18.4,112.5,119.4,1,MIA_WAS_121_114,a31785a4-9307-4390-bfdc-8f7f418039d0,WAS,MIA,Away,46,81,0.568,13,28,0.464,9,17,0.529,4,26,30,33,7,4,20,18,114,0.644,0.648,0.346,0.21,11.8,78.8,44.8,71.7,6.9,7.5,18.4,112.5,119.4,48,80,0.6,13,27,0.481,12,14,0.857,7,30,37,35,9,1,21,18,121,0.702,0.681,0.338,0.175,21.2,88.2,55.2,72.9,8.9,1.9,19.6,119.4,112.5,0,MIA_WAS_121_114
2024,2023-11-03,True,False,MEM,POR,113,115,26,27,24,25,11,33,21,22,26,13,away,3.5,219.5,,,,,0.0,1,POR_MEM_115_113,ebfdd2ef-f563-40db-9e06-f15badbc74ad,POR,MEM,Home,39,96,0.406,9,32,0.281,28,36,0.778,15,35,50,19,12,7,14,15,115,0.514,0.453,0.333,0.375,26.8,83.3,51.0,48.7,11.0,11.5,11.1,105.7,103.9,47,96,0.49,10,35,0.286,9,13,0.692,7,41,48,29,8,10,17,25,113,0.555,0.542,0.365,0.135,16.7,73.2,49.0,61.7,7.4,15.6,14.3,103.9,105.7,1,POR_MEM_115_113,ebfdd2ef-f563-40db-9e06-f15badbc74ad,MEM,POR,Away,47,96,0.49,10,35,0.286,9,13,0.692,7,41,48,29,8,10,17,25,113,0.555,0.542,0.365,0.135,16.7,73.2,49.0,61.7,7.4,15.6,14.3,103.9,105.7,39,96,0.406,9,32,0.281,28,36,0.778,15,35,50,19,12,7,14,15,115,0.514,0.453,0.333,0.375,26.8,83.3,51.0,48.7,11.0,11.5,11.1,105.7,103.9,0,POR_MEM_115_113
2024,2023-11-03,True,False,DAL,DEN,114,125,24,31,32,27,0,40,30,32,23,0,home,5.5,229.5,,,,,1.0,1,DEN_DAL_125_114,fa7340c1-7f5b-4110-a284-abf164908658,DEN,DAL,Home,49,93,0.527,13,30,0.433,14,19,0.737,19,32,51,33,11,6,20,17,125,0.617,0.597,0.323,0.204,44.2,76.2,60.0,67.3,11.2,13.6,16.5,127.5,116.2,41,86,0.477,17,42,0.405,15,17,0.882,10,24,34,27,12,6,15,19,114,0.61,0.576,0.488,0.198,23.8,55.8,40.0,65.9,12.2,9.5,13.8,116.2,127.5,1,DEN_DAL_125_114,fa7340c1-7f5b-4110-a284-abf164908658,DAL,DEN,Away,41,86,0.477,17,42,0.405,15,17,0.882,10,24,34,27,12,6,15,19,114,0.61,0.576,0.488,0.198,23.8,55.8,40.0,65.9,12.2,9.5,13.8,116.2,127.5,49,93,0.527,13,30,0.433,14,19,0.737,19,32,51,33,11,6,20,17,125,0.617,0.597,0.323,0.204,44.2,76.2,60.0,67.3,11.2,13.6,16.5,127.5,116.2,0,DEN_DAL_125_114
2024,2023-11-03,True,False,BRK,CHI,109,107,35,24,19,31,0,30,28,22,27,0,home,3.5,221.5,,,,,0.0,0,CHI_BRK_107_109,cea5ec26-b4ec-4d38-80fb-819748b2d049,CHI,BRK,Home,43,89,0.483,11,28,0.393,10,14,0.714,9,33,42,21,4,4,10,13,107,0.562,0.545,0.315,0.157,22.5,80.5,51.9,48.8,4.2,7.8,9.5,111.7,113.7,44,96,0.458,18,45,0.4,3,5,0.6,8,31,39,32,4,4,11,12,109,0.555,0.552,0.469,0.052,19.5,77.5,48.1,72.7,4.2,6.6,10.1,113.7,111.7,0,CHI_BRK_107_109,cea5ec26-b4ec-4d38-80fb-819748b2d049,BRK,CHI,Away,44,96,0.458,18,45,0.4,3,5,0.6,8,31,39,32,4,4,11,12,109,0.555,0.552,0.469,0.052,19.5,77.5,48.1,72.7,4.2,6.6,10.1,113.7,111.7,43,89,0.483,11,28,0.393,10,14,0.714,9,33,42,21,4,4,10,13,107,0.562,0.545,0.315,0.157,22.5,80.5,51.9,48.8,4.2,7.8,9.5,111.7,113.7,1,CHI_BRK_107_109
2024,2023-11-03,True,False,NYK,MIL,105,110,25,21,30,29,0,21,35,26,28,0,home,6.5,223.5,,,,,0.0,0,MIL_NYK_110_105,da612b43-2ee0-4d39-98de-e13a69928e0f,MIL,NYK,Home,35,82,0.427,20,39,0.513,20,28,0.714,7,34,41,24,6,11,14,16,110,0.583,0.549,0.476,0.341,14.9,68.0,42.3,68.6,6.1,19.3,12.9,111.8,106.7,38,96,0.396,10,39,0.256,19,25,0.76,16,40,56,18,6,1,11,22,105,0.491,0.448,0.406,0.26,32.0,85.1,57.7,47.4,6.1,2.3,9.3,106.7,111.8,1,MIL_NYK_110_105,da612b43-2ee0-4d39-98de-e13a69928e0f,NYK,MIL,Away,38,96,0.396,10,39,0.256,19,25,0.76,16,40,56,18,6,1,11,22,105,0.491,0.448,0.406,0.26,32.0,85.1,57.7,47.4,6.1,2.3,9.3,106.7,111.8,35,82,0.427,20,39,0.513,20,28,0.714,7,34,41,24,6,11,14,16,110,0.583,0.549,0.476,0.341,14.9,68.0,42.3,68.6,6.1,19.3,12.9,111.8,106.7,0,MIL_NYK_110_105
2024,2023-11-03,True,False,CLE,IND,116,121,26,27,34,29,0,36,34,18,33,0,away,1.5,231.5,,,,,0.0,1,IND_CLE_121_116,293123db-bc54-4e73-8164-f8b3480dcd14,IND,CLE,Home,45,86,0.523,15,31,0.484,16,24,0.667,7,33,40,28,7,5,19,18,121,0.627,0.61,0.36,0.279,18.9,86.8,53.3,62.2,6.7,8.9,16.4,116.5,111.7,44,84,0.524,8,28,0.286,20,25,0.8,5,30,35,27,10,9,13,20,116,0.611,0.571,0.333,0.298,13.2,81.1,46.7,61.4,9.6,16.4,12.0,111.7,116.5,1,IND_CLE_121_116,293123db-bc54-4e73-8164-f8b3480dcd14,CLE,IND,Away,44,84,0.524,8,28,0.286,20,25,0.8,5,30,35,27,10,9,13,20,116,0.611,0.571,0.333,0.298,13.2,81.1,46.7,61.4,9.6,16.4,12.0,111.7,116.5,45,86,0.523,15,31,0.484,16,24,0.667,7,33,40,28,7,5,19,18,121,0.627,0.61,0.36,0.279,18.9,86.8,53.3,62.2,6.7,8.9,16.4,116.5,111.7,0,IND_CLE_121_116
2024,2023-11-03,True,False,GSW,OKC,141,139,38,31,37,35,0,33,34,39,33,0,away,6.5,225.5,,,,,0.0,1,OKC_GSW_139_141,b6cbe561-594a-4682-bf32-bb8a4d7d726a,OKC,GSW,Home,50,83,0.602,15,29,0.517,24,30,0.8,7,25,32,26,3,1,19,20,139,0.722,0.693,0.349,0.361,21.9,65.8,45.7,52.0,2.9,1.9,16.5,132.7,134.6,49,92,0.533,18,40,0.45,25,30,0.833,13,25,38,36,9,2,15,25,141,0.67,0.63,0.435,0.326,34.2,78.1,54.3,73.5,8.6,3.7,12.5,134.6,132.7,0,OKC_GSW_139_141,b6cbe561-594a-4682-bf32-bb8a4d7d726a,GSW,OKC,Away,49,92,0.533,18,40,0.45,25,30,0.833,13,25,38,36,9,2,15,25,141,0.67,0.63,0.435,0.326,34.2,78.1,54.3,73.5,8.6,3.7,12.5,134.6,132.7,50,83,0.602,15,29,0.517,24,30,0.8,7,25,32,26,3,1,19,20,139,0.722,0.693,0.349,0.361,21.9,65.8,45.7,52.0,2.9,1.9,16.5,132.7,134.6,1,OKC_GSW_139_141
2024,2023-11-04,True,False,UTA,MIN,95,123,27,23,27,18,0,29,26,37,31,0,home,7.5,224.5,,,,,1.0,0,MIN_UTA_123_95,77580b32-5532-4cb6-9262-703be3da6b61,MIN,UTA,Home,45,81,0.556,9,24,0.375,24,31,0.774,9,34,43,25,10,11,11,23,123,0.65,0.611,0.296,0.383,29.0,66.7,52.4,55.6,10.6,22.9,10.4,130.1,100.5,35,91,0.385,12,43,0.279,13,17,0.765,17,22,39,20,3,7,18,20,95,0.482,0.451,0.473,0.187,33.3,71.0,47.6,57.1,3.2,12.3,15.5,100.5,130.1,1,MIN_UTA_123_95,77580b32-5532-4cb6-9262-703be3da6b61,UTA,MIN,Away,35,91,0.385,12,43,0.279,13,17,0.765,17,22,39,20,3,7,18,20,95,0.482,0.451,0.473,0.187,33.3,71.0,47.6,57.1,3.2,12.3,15.5,100.5,130.1,45,81,0.556,9,24,0.375,24,31,0.774,9,34,43,25,10,11,11,23,123,0.65,0.611,0.296,0.383,29.0,66.7,52.4,55.6,10.6,22.9,10.4,130.1,100.5,0,MIN_UTA_123_95
2024,2023-11-04,True,False,BOS,BRK,124,114,34,36,21,33,0,34,24,30,26,0,away,9.5,226.5,,,,,1.0,1,BRK_BOS_114_124,27b6ce1a-c1de-4ee7-8f74-6694af8a1740,BRK,BOS,Home,43,100,0.43,17,52,0.327,11,17,0.647,10,32,42,22,4,5,6,21,114,0.53,0.515,0.52,0.17,20.0,76.2,45.7,51.2,4.0,11.1,5.3,113.8,123.7,43,90,0.478,15,45,0.333,23,27,0.852,10,40,50,22,4,6,11,17,124,0.609,0.561,0.5,0.3,23.8,80.0,54.3,51.2,4.0,12.5,9.7,123.7,113.8,0,BRK_BOS_114_124,27b6ce1a-c1de-4ee7-8f74-6694af8a1740,BOS,BRK,Away,43,90,0.478,15,45,0.333,23,27,0.852,10,40,50,22,4,6,11,17,124,0.609,0.561,0.5,0.3,23.8,80.0,54.3,51.2,4.0,12.5,9.7,123.7,113.8,43,100,0.43,17,52,0.327,11,17,0.647,10,32,42,22,4,5,6,21,114,0.53,0.515,0.52,0.17,20.0,76.2,45.7,51.2,4.0,11.1,5.3,113.8,123.7,1,BRK_BOS_114_124
2024,2023-11-04,True,False,CHO,IND,125,124,27,27,38,33,0,27,19,50,28,0,home,5.5,241.5,,,,,0.0,1,IND_CHO_124_125,1ca34234-09a4-4be6-a7d6-3e61311f1f51,IND,CHO,Home,45,93,0.484,22,45,0.489,12,16,0.75,11,25,36,31,7,5,15,18,124,0.62,0.602,0.484,0.172,27.5,67.6,46.8,68.9,7.1,7.4,13.0,126.4,127.4,47,88,0.534,8,20,0.4,23,23,1.0,12,29,41,23,5,10,13,20,125,0.637,0.58,0.227,0.261,32.4,72.5,53.2,48.9,5.1,20.8,11.7,127.4,126.4,0,IND_CHO_124_125,1ca34234-09a4-4be6-a7d6-3e61311f1f51,CHO,IND,Away,47,88,0.534,8,20,0.4,23,23,1.0,12,29,41,23,5,10,13,20,125,0.637,0.58,0.227,0.261,32.4,72.5,53.2,48.9,5.1,20.8,11.7,127.4,126.4,45,93,0.484,22,45,0.489,12,16,0.75,11,25,36,31,7,5,15,18,124,0.62,0.602,0.484,0.172,27.5,67.6,46.8,68.9,7.1,7.4,13.0,126.4,127.4,1,IND_CHO_124_125
2024,2023-11-04,True,False,SAC,HOU,89,107,19,34,15,21,0,33,26,12,36,0,away,2.5,221.5,,,,,0.0,0,HOU_SAC_107_89,c25a947f-c301-4423-ae80-79a38544322d,HOU,SAC,Home,40,87,0.46,13,36,0.361,14,20,0.7,10,43,53,28,4,3,11,18,107,0.558,0.534,0.414,0.23,22.2,84.3,55.2,70.0,4.2,7.0,10.3,113.4,94.3,32,84,0.381,11,41,0.268,14,19,0.737,8,35,43,20,5,6,11,19,89,0.482,0.446,0.488,0.226,15.7,77.8,44.8,62.5,5.3,11.8,10.6,94.3,113.4,1,HOU_SAC_107_89,c25a947f-c301-4423-ae80-79a38544322d,SAC,HOU,Away,32,84,0.381,11,41,0.268,14,19,0.737,8,35,43,20,5,6,11,19,89,0.482,0.446,0.488,0.226,15.7,77.8,44.8,62.5,5.3,11.8,10.6,94.3,113.4,40,87,0.46,13,36,0.361,14,20,0.7,10,43,53,28,4,3,11,18,107,0.558,0.534,0.414,0.23,22.2,84.3,55.2,70.0,4.2,7.0,10.3,113.4,94.3,0,HOU_SAC_107_89
2024,2023-11-04,True,False,PHO,PHI,100,112,24,21,30,25,0,25,27,28,32,0,home,5.5,220.5,,,,,1.0,0,PHI_PHO_112_100,344aa743-7ebc-495c-bab7-7c0410f4033b,PHI,PHO,Home,43,90,0.478,11,30,0.367,15,18,0.833,15,36,51,24,5,6,18,24,112,0.572,0.539,0.333,0.2,35.7,70.6,54.8,55.8,5.2,11.1,15.5,116.4,103.9,32,89,0.36,9,35,0.257,27,33,0.818,15,27,42,22,11,12,11,11,100,0.483,0.41,0.393,0.371,29.4,64.3,45.2,68.8,11.4,20.0,9.6,103.9,116.4,1,PHI_PHO_112_100,344aa743-7ebc-495c-bab7-7c0410f4033b,PHO,PHI,Away,32,89,0.36,9,35,0.257,27,33,0.818,15,27,42,22,11,12,11,11,100,0.483,0.41,0.393,0.371,29.4,64.3,45.2,68.8,11.4,20.0,9.6,103.9,116.4,43,90,0.478,11,30,0.367,15,18,0.833,15,36,51,24,5,6,18,24,112,0.572,0.539,0.333,0.2,35.7,70.6,54.8,55.8,5.2,11.1,15.5,116.4,103.9,0,PHI_PHO_112_100
2024,2023-11-04,True,False,ATL,NOP,123,105,27,26,41,29,0,35,25,23,22,0,home,1.5,237.5,,,,,0.0,0,NOP_ATL_105_123,5cfff4d8-3ac9-4654-bc2e-090d99adda87,NOP,ATL,Home,40,84,0.476,8,31,0.258,17,21,0.81,9,26,35,24,9,7,11,15,105,0.563,0.524,0.369,0.25,21.4,57.8,40.2,60.0,9.6,13.5,10.6,112.2,131.4,45,93,0.484,14,41,0.341,19,24,0.792,19,33,52,28,4,6,13,16,123,0.594,0.559,0.441,0.258,42.2,78.6,59.8,62.2,4.3,11.3,11.2,131.4,112.2,0,NOP_ATL_105_123,5cfff4d8-3ac9-4654-bc2e-090d99adda87,ATL,NOP,Away,45,93,0.484,14,41,0.341,19,24,0.792,19,33,52,28,4,6,13,16,123,0.594,0.559,0.441,0.258,42.2,78.6,59.8,62.2,4.3,11.3,11.2,131.4,112.2,40,84,0.476,8,31,0.258,17,21,0.81,9,26,35,24,9,7,11,15,105,0.563,0.524,0.369,0.25,21.4,57.8,40.2,60.0,9.6,13.5,10.6,112.2,131.4,1,NOP_ATL_105_123
2024,2023-11-04,True,False,LAL,ORL,101,120,25,26,29,21,0,39,28,34,19,0,away,3.5,222.5,,,,,0.0,0,ORL_LAL_120_101,47cacf29-0ffc-4d01-ab1a-aa2db9e14bac,ORL,LAL,Home,46,101,0.455,12,33,0.364,16,19,0.842,19,32,51,29,6,9,16,18,120,0.549,0.515,0.327,0.188,38.8,76.2,56.0,63.0,6.0,16.7,12.8,120.5,101.4,37,84,0.44,8,30,0.267,19,21,0.905,10,30,40,17,6,10,17,21,101,0.542,0.488,0.357,0.25,23.8,61.2,44.0,45.9,6.0,14.7,15.4,101.4,120.5,1,ORL_LAL_120_101,47cacf29-0ffc-4d01-ab1a-aa2db9e14bac,LAL,ORL,Away,37,84,0.44,8,30,0.267,19,21,0.905,10,30,40,17,6,10,17,21,101,0.542,0.488,0.357,0.25,23.8,61.2,44.0,45.9,6.0,14.7,15.4,101.4,120.5,46,101,0.455,12,33,0.364,16,19,0.842,19,32,51,29,6,9,16,18,120,0.549,0.515,0.327,0.188,38.8,76.2,56.0,63.0,6.0,16.7,12.8,120.5,101.4,0,ORL_LAL_120_101
2024,2023-11-04,True,False,CHI,DEN,101,123,22,31,21,27,0,23,28,35,37,0,home,9.5,217.5,,,,,1.0,1,DEN_CHI_123_101,3224dd8e-6387-4a0d-b140-a1e477e10a75,DEN,CHI,Home,42,81,0.519,16,36,0.444,23,30,0.767,10,39,49,31,10,4,12,18,123,0.653,0.617,0.444,0.37,26.3,81.3,57.0,73.8,10.5,6.7,11.3,128.9,105.9,39,86,0.453,7,26,0.269,16,23,0.696,9,28,37,28,7,3,11,19,101,0.525,0.494,0.302,0.267,18.8,73.7,43.0,71.8,7.3,6.7,10.3,105.9,128.9,1,DEN_CHI_123_101,3224dd8e-6387-4a0d-b140-a1e477e10a75,CHI,DEN,Away,39,86,0.453,7,26,0.269,16,23,0.696,9,28,37,28,7,3,11,19,101,0.525,0.494,0.302,0.267,18.8,73.7,43.0,71.8,7.3,6.7,10.3,105.9,128.9,42,81,0.519,16,36,0.444,23,30,0.767,10,39,49,31,10,4,12,18,123,0.653,0.617,0.444,0.37,26.3,81.3,57.0,73.8,10.5,6.7,11.3,128.9,105.9,0,DEN_CHI_123_101
2024,2023-11-05,True,False,GSW,CLE,104,115,30,15,32,27,0,29,28,29,29,0,home,0.5,222.5,,,,,1.0,0,CLE_GSW_115_104,a7afff5b-23aa-4900-9e5b-0d06dc27f96d,CLE,GSW,Home,41,83,0.494,11,37,0.297,22,28,0.786,13,41,54,26,8,2,18,21,115,0.603,0.56,0.446,0.337,32.5,70.7,55.1,63.4,8.1,3.8,15.9,116.3,105.2,34,94,0.362,16,41,0.39,20,30,0.667,17,27,44,26,10,4,13,18,104,0.485,0.447,0.436,0.319,29.3,67.5,44.9,76.5,10.1,8.7,10.8,105.2,116.3,1,CLE_GSW_115_104,a7afff5b-23aa-4900-9e5b-0d06dc27f96d,GSW,CLE,Away,34,94,0.362,16,41,0.39,20,30,0.667,17,27,44,26,10,4,13,18,104,0.485,0.447,0.436,0.319,29.3,67.5,44.9,76.5,10.1,8.7,10.8,105.2,116.3,41,83,0.494,11,37,0.297,22,28,0.786,13,41,54,26,8,2,18,21,115,0.603,0.56,0.446,0.337,32.5,70.7,55.1,63.4,8.1,3.8,15.9,116.3,105.2,0,CLE_GSW_115_104
2024,2023-11-05,True,False,CHO,DAL,118,124,31,31,22,34,0,26,24,33,41,0,home,11.5,234.5,,,,,0.0,1,DAL_CHO_124_118,e1083148-6e79-4a42-adf1-1a556edd0d85,DAL,CHO,Home,43,91,0.473,14,42,0.333,24,32,0.75,9,38,47,31,3,6,11,19,124,0.59,0.549,0.462,0.352,21.4,79.2,52.2,72.1,2.9,8.7,9.5,118.6,112.9,49,99,0.495,8,30,0.267,12,21,0.571,10,33,43,30,5,2,9,25,118,0.545,0.535,0.303,0.212,20.8,78.6,47.8,61.2,4.8,4.1,7.7,112.9,118.6,1,DAL_CHO_124_118,e1083148-6e79-4a42-adf1-1a556edd0d85,CHO,DAL,Away,49,99,0.495,8,30,0.267,12,21,0.571,10,33,43,30,5,2,9,25,118,0.545,0.535,0.303,0.212,20.8,78.6,47.8,61.2,4.8,4.1,7.7,112.9,118.6,43,91,0.473,14,42,0.333,24,32,0.75,9,38,47,31,3,6,11,19,124,0.59,0.549,0.462,0.352,21.4,79.2,52.2,72.1,2.9,8.7,9.5,118.6,112.9,0,DAL_CHO_124_118
